STRUCTURE,STRUCTURE_ID,freq,reporter,product,indicators,TIME_PERIOD,OBS_VALUE
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODQNT,2007,1140000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODQNT,2008,1022517136
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODQNT,2009,358115263
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODQNT,2010,10539494
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODQNT,2011,3569854
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODQNT,2012,3922000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODQNT,2013,3000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODQNT,2014,2000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODQNT,2015,4000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODQNT,2016,6733971
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODQNT,2017,9005024
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODQNT,2018,8446793
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODQNT,2019,2000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODQNT,2020,6000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODQNT,2021,9000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODQNT,2022,8000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODQNT,2023,20000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODQNT,2024,40000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODVAL,2003,2490010000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODVAL,2004,2563098818
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODVAL,2005,1280010000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODVAL,2006,1680100000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODVAL,2007,2121000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODVAL,2008,1600000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODVAL,2009,444312385
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODVAL,2010,8174382
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODVAL,2011,10593680
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODVAL,2012,12097862
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODVAL,2013,12000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODVAL,2014,15000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODVAL,2015,14634860
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODVAL,2016,21603603
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODVAL,2017,25533770
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODVAL,2018,12000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODVAL,2019,14651341
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODVAL,2020,9361625
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODVAL,2021,9336063
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODVAL,2022,40000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODVAL,2023,80000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PRODVAL,2024,15000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PVALBASE,2003,30000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PVALBASE,2005,80000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PVALBASE,2006,40000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PVALBASE,2007,7000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PVALBASE,2008,400000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PVALBASE,2013,4000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PVALBASE,2014,5000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PVALBASE,2018,3000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PVALBASE,2022,5000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PVALBASE,2023,40000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PVALBASE,2024,5000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PVALFLAG,2003,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PVALFLAG,2004,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PVALFLAG,2005,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PVALFLAG,2006,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PVALFLAG,2007,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PVALFLAG,2008,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PVALFLAG,2013,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PVALFLAG,2014,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PVALFLAG,2016,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PVALFLAG,2018,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PVALFLAG,2022,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PVALFLAG,2023,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,PVALFLAG,2024,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,QNTUNIT,2003,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,QNTUNIT,2004,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,QNTUNIT,2005,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,QNTUNIT,2006,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,QNTUNIT,2007,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,QNTUNIT,2008,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,QNTUNIT,2009,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,QNTUNIT,2010,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,QNTUNIT,2011,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,QNTUNIT,2012,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,QNTUNIT,2013,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,QNTUNIT,2014,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,QNTUNIT,2015,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,QNTUNIT,2016,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,QNTUNIT,2017,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,QNTUNIT,2018,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,QNTUNIT,2019,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,QNTUNIT,2020,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,QNTUNIT,2021,p/st
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,QNTUNIT,2022,p/st
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,QNTUNIT,2023,p/st
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,QNTUNIT,2024,p/st
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,SCPRODQNT,2021,0
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,SCPRODQNT,2022,4000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,SCPRODQNT,2023,0
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,SCPRODQNT,2024,0
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,SCPRODVAL,2021,0
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,SCPRODVAL,2022,400000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,SCPRODVAL,2023,0
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,SCPRODVAL,2024,0
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,SCQNTBASE,2022,4000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,SCQNTBASE,2023,0
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,SCQNTBASE,2024,0
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,SCQNTFLAG,2022,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,SCQNTFLAG,2023,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,SCQNTFLAG,2024,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,SCVALBASE,2022,400000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,SCVALBASE,2023,0
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,SCVALBASE,2024,0
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,SCVALFLAG,2022,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,SCVALFLAG,2023,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113027,SCVALFLAG,2024,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPQNT,2003,81393196
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPQNT,2004,59270366
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPQNT,2006,53645072
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPQNT,2007,37448659
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPQNT,2008,16050268
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPQNT,2009,11193697
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPQNT,2010,14166715
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPQNT,2011,11872982
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPQNT,2012,9664177
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPQNT,2013,8664080
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPQNT,2014,9430171
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPQNT,2015,9775173
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPQNT,2016,9443831
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPQNT,2017,11564469
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPQNT,2018,11869828
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPQNT,2019,10636748
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPQNT,2020,7968850
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPQNT,2021,8919830
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPQNT,2022,9745889
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPQNT,2023,6563476
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPQNT,2024,5292144
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPVAL,2003,94618980
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPVAL,2004,106471000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPVAL,2006,102125280
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPVAL,2007,58181180
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPVAL,2008,38667020
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPVAL,2009,27293420
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPVAL,2010,41356590
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPVAL,2011,38996880
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPVAL,2012,33875420
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPVAL,2013,32340070
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPVAL,2014,29985880
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPVAL,2015,29913750
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPVAL,2016,34719570
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPVAL,2017,32850020
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPVAL,2018,34573632
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPVAL,2019,30931990
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPVAL,2020,21405445
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPVAL,2021,29804179
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPVAL,2022,37881767
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPVAL,2023,27643856
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,EXPVAL,2024,23370712
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPQNT,2003,240226851
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPQNT,2004,230988038
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPQNT,2006,157110545
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPQNT,2007,148606883
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPQNT,2008,112275213
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPQNT,2009,50174737
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPQNT,2010,68854139
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPQNT,2011,55417689
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPQNT,2012,52632604
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPQNT,2013,55858548
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPQNT,2014,54639563
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPQNT,2015,62299324
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPQNT,2016,61972338
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPQNT,2017,73172994
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPQNT,2018,68725494
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPQNT,2019,62056379
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPQNT,2020,82816646
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPQNT,2021,85751236
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPQNT,2022,89728716
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPQNT,2023,57365706
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPQNT,2024,43560204
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPVAL,2003,454278730
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPVAL,2004,460145100
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPVAL,2006,266903930
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPVAL,2007,230749970
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPVAL,2008,178561510
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPVAL,2009,93882730
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPVAL,2010,140396010
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPVAL,2011,119088070
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPVAL,2012,102080750
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPVAL,2013,105395940
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPVAL,2014,103816100
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPVAL,2015,136782560
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPVAL,2016,138572170
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPVAL,2017,151074400
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPVAL,2018,129471301
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPVAL,2019,131775750
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPVAL,2020,141341987
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPVAL,2021,181740065
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPVAL,2022,221194218
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPVAL,2023,164341080
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,IMPVAL,2024,138044805
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,OWNPRODQNT,2021,2100
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,OWNPRODQNT,2022,1200
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,OWNPRODQNT,2023,1600
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,OWNPRODQNT,2024,800
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,OWNPRODVAL,2021,50000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,OWNPRODVAL,2022,50000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,OWNPRODVAL,2023,80000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,OWNPRODVAL,2024,40000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,OWNQNTBASE,2021,700
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,OWNQNTBASE,2022,300
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,OWNQNTBASE,2023,400
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,OWNQNTBASE,2024,800
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,OWNQNTFLAG,2021,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,OWNQNTFLAG,2022,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,OWNQNTFLAG,2023,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,OWNQNTFLAG,2024,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,OWNVALBASE,2021,50000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,OWNVALBASE,2022,50000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,OWNVALBASE,2023,40000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,OWNVALBASE,2024,20000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,OWNVALFLAG,2021,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,OWNVALFLAG,2022,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,OWNVALFLAG,2023,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,OWNVALFLAG,2024,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTBASE,2003,4000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTBASE,2004,5000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTBASE,2005,7000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTBASE,2006,7000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTBASE,2007,4000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTBASE,2008,600000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTBASE,2010,20
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTBASE,2011,50000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTBASE,2012,200
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTBASE,2014,20000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTBASE,2015,20000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTBASE,2016,5
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTBASE,2017,20000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTBASE,2018,3000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTBASE,2019,7000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTBASE,2020,600
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTBASE,2021,300
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTBASE,2022,500
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTBASE,2023,400
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTBASE,2024,500
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTFLAG,2003,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTFLAG,2004,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTFLAG,2005,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTFLAG,2006,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTFLAG,2007,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTFLAG,2008,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTFLAG,2010,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTFLAG,2011,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTFLAG,2012,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTFLAG,2014,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTFLAG,2015,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTFLAG,2016,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTFLAG,2017,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTFLAG,2018,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTFLAG,2019,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTFLAG,2020,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTFLAG,2021,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTFLAG,2022,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTFLAG,2023,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PQNTFLAG,2024,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODQNT,2003,16000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODQNT,2004,35000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODQNT,2005,21000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODQNT,2006,21000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODQNT,2007,8000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODQNT,2008,2400000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODQNT,2009,6855
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODQNT,2010,2580
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODQNT,2011,50000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODQNT,2012,1200
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODQNT,2013,0
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODQNT,2014,40000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODQNT,2015,60000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODQNT,2016,15026
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODQNT,2017,20000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODQNT,2018,30000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODQNT,2019,21000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODQNT,2020,600
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODQNT,2021,1500
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODQNT,2022,1000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODQNT,2023,1600
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODQNT,2024,1500
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODVAL,2003,76000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODVAL,2004,80000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODVAL,2005,15507106
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODVAL,2006,15000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODVAL,2007,20000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODVAL,2008,8291360
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODVAL,2009,9159224
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODVAL,2010,10110000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODVAL,2011,10200000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODVAL,2012,7970000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODVAL,2013,0
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODVAL,2014,2000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODVAL,2015,6000000
